init_alpha,init_sigma,epoch,layer,alpha,frobenius
1.0,0.5,8,classifier.weight,1.108158,17.08246
1.0,0.5,15,features.0.weight,0.9977685,144.94226
1.0,0.5,15,features.2.weight,1.0028372,81.74784
1.0,0.5,15,features.4.weight,0.99909914,141.77559
1.0,0.5,15,features.6.weight,0.99154776,358.2472
1.0,0.5,15,features.8.weight,1.0208632,364.5475
1.0,0.5,15,features.10.weight,0.9913385,141.48723
1.0,0.5,15,features.12.weight,0.999052,422.9098
1.0,0.5,15,features.14.weight,1.0030165,8247.282
1.0,0.5,15,features.16.weight,1.0196298,224.62463
1.0,0.5,15,classifier.weight,1.1195009,17.095955
1.0,0.5,20,features.0.weight,0.9979366,144.94229
1.0,0.5,20,features.2.weight,1.0028353,81.74788
1.0,0.5,20,features.4.weight,0.99902904,141.77562
1.0,0.5,20,features.6.weight,0.99731845,358.24722
1.0,0.5,20,features.8.weight,1.0206323,364.54752
1.0,0.5,20,features.10.weight,0.9909362,141.4873
1.0,0.5,20,features.12.weight,1.0043237,422.90985
1.0,0.5,20,features.14.weight,1.0020511,8247.282
1.0,0.5,20,features.16.weight,1.0228254,224.62515
1.0,0.5,20,classifier.weight,1.1272494,17.10453
1.0,0.5,100,features.0.weight,0.9988558,144.94301
1.0,0.5,100,features.2.weight,1.0029098,81.74809
1.0,0.5,100,features.4.weight,0.9978563,141.77605
1.0,0.5,100,features.6.weight,0.99619627,358.2473
1.0,0.5,100,features.8.weight,1.0239922,364.5477
1.0,0.5,100,features.10.weight,0.9993988,141.4881
1.0,0.5,100,features.12.weight,1.0098531,422.91025
1.0,0.5,100,features.14.weight,1.0070482,8247.282
1.0,0.5,100,features.16.weight,1.0444176,224.62766
1.0,0.5,100,classifier.weight,1.1647171,17.177637
1.0,0.5,2,features.0.weight,0.99706286,144.94215
1.0,0.5,2,features.2.weight,1.0027065,81.74765
1.0,0.5,2,features.4.weight,0.99931157,141.77533
1.0,0.5,2,features.6.weight,0.9920325,358.24716
1.0,0.5,2,features.8.weight,1.0214812,364.5474
1.0,0.5,2,features.10.weight,0.9921347,141.48682
1.0,0.5,2,features.12.weight,1.0010312,422.90964
1.0,0.5,2,features.14.weight,1.0005685,8247.282
1.0,0.5,2,features.16.weight,1.0094572,224.62352
1.0,0.5,2,classifier.weight,1.0949855,17.074562
1.0,0.5,4,features.0.weight,0.99719197,144.94214
1.0,0.5,4,features.2.weight,1.0027264,81.74765
1.0,0.5,4,features.4.weight,0.9992642,141.77534
1.0,0.5,4,features.6.weight,0.9920006,358.24716
1.0,0.5,4,features.8.weight,1.0214117,364.5474
1.0,0.5,4,features.10.weight,0.9920838,141.48685
1.0,0.5,4,features.12.weight,1.0008608,422.90967
1.0,0.5,4,features.14.weight,0.9999242,8247.282
1.0,0.5,4,features.16.weight,1.0145875,224.62367
1.0,0.5,4,classifier.weight,1.0994457,17.076414
1.0,0.5,125,features.0.weight,0.9987783,144.94318
1.0,0.5,125,features.2.weight,1.0028826,81.748146
1.0,0.5,125,features.4.weight,0.99756193,141.77623
1.0,0.5,125,features.6.weight,1.0018756,358.24738
1.0,0.5,125,features.8.weight,1.0234421,364.54773
1.0,0.5,125,features.10.weight,0.99868494,141.48819
1.0,0.5,125,features.12.weight,1.008756,422.91028
1.0,0.5,125,features.14.weight,1.0118923,8247.282
1.0,0.5,125,features.16.weight,1.0471139,224.62804
1.0,0.5,125,classifier.weight,1.1562912,17.186953
1.0,0.5,0,features.0.weight,0.9970433,144.94211
1.0,0.5,0,features.2.weight,1.0026976,81.74767
1.0,0.5,0,features.4.weight,0.99938893,141.77522
1.0,0.5,0,features.6.weight,0.99212575,358.24713
1.0,0.5,0,features.8.weight,1.021495,364.54736
1.0,0.5,0,features.10.weight,0.9921543,141.48679
1.0,0.5,0,features.12.weight,1.0011014,422.90964
1.0,0.5,0,features.14.weight,1.0010785,8247.282
1.0,0.5,0,features.16.weight,1.0101889,224.62341
1.0,0.5,0,classifier.weight,1.0892112,17.073757
1.0,0.5,150,features.0.weight,0.99873775,144.9433
1.0,0.5,150,features.2.weight,1.0028262,81.74829
1.0,0.5,150,features.4.weight,0.9972047,141.77629
1.0,0.5,150,features.6.weight,1.0014826,358.24738
1.0,0.5,150,features.8.weight,1.0291607,364.54773
1.0,0.5,150,features.10.weight,0.9980867,141.48827
1.0,0.5,150,features.12.weight,1.0139154,422.91037
1.0,0.5,150,features.14.weight,1.010928,8247.282
1.0,0.5,150,features.16.weight,1.0504504,224.62837
1.0,0.5,150,classifier.weight,1.156539,17.194407
1.0,0.5,550,features.0.weight,1.0043681,144.9438
1.0,0.5,550,features.2.weight,1.0026054,81.74935
1.0,0.5,550,features.4.weight,1.0011212,141.77687
1.0,0.5,550,features.6.weight,1.0053719,358.24753
1.0,0.5,550,features.8.weight,1.0315876,364.5479
1.0,0.5,550,features.10.weight,1.0053611,141.48898
1.0,0.5,550,features.12.weight,1.0133748,422.91064
1.0,0.5,550,features.14.weight,1.0153154,8247.282
1.0,0.5,550,features.16.weight,1.0675482,224.63075
1.0,0.5,550,classifier.weight,1.1746681,17.256594
1.0,0.5,500,features.0.weight,1.0043982,144.94377
1.0,0.5,500,features.2.weight,1.0026467,81.74932
1.0,0.5,500,features.4.weight,1.0012497,141.77684
1.0,0.5,500,features.6.weight,1.0055157,358.2475
1.0,0.5,500,features.8.weight,1.0318648,364.5479
1.0,0.5,500,features.10.weight,1.0056936,141.48894
1.0,0.5,500,features.12.weight,1.0138346,422.9106
1.0,0.5,500,features.14.weight,1.0158731,8247.282
1.0,0.5,500,features.16.weight,1.0627973,224.63057
1.0,0.5,500,classifier.weight,1.1708714,17.252905
1.0,0.5,40,features.0.weight,0.99836904,144.94247
1.0,0.5,40,features.2.weight,1.0028782,81.74805
1.0,0.5,40,features.4.weight,0.9987031,141.77576
1.0,0.5,40,features.6.weight,0.99694794,358.24725
1.0,0.5,40,features.8.weight,1.0198021,364.54755
1.0,0.5,40,features.10.weight,0.99556434,141.48764
1.0,0.5,40,features.12.weight,1.0079416,422.91
1.0,0.5,40,features.14.weight,1.0053463,8247.282
1.0,0.5,40,features.16.weight,1.0329366,224.62627
1.0,0.5,40,classifier.weight,1.1297234,17.141197
1.0,0.5,300,features.0.weight,1.0046154,144.94351
1.0,0.5,300,features.2.weight,1.002725,81.748665
1.0,0.5,300,features.4.weight,1.0020124,141.7767
1.0,0.5,300,features.6.weight,1.0003415,358.24744
1.0,0.5,300,features.8.weight,1.0272346,364.54785
1.0,0.5,300,features.10.weight,1.0015489,141.48866
1.0,0.5,300,features.12.weight,1.010357,422.91052
1.0,0.5,300,features.14.weight,1.0128632,8247.282
1.0,0.5,300,features.16.weight,1.0580384,224.6297
1.0,0.5,300,classifier.weight,1.1701965,17.228224
1.0,0.5,75,features.0.weight,0.9987727,144.94284
1.0,0.5,75,features.2.weight,1.0029047,81.74798
1.0,0.5,75,features.4.weight,0.9981336,141.77591
1.0,0.5,75,features.6.weight,0.9964444,358.24728
1.0,0.5,75,features.8.weight,1.024699,364.5476
1.0,0.5,75,features.10.weight,1.000127,141.4879
1.0,0.5,75,features.12.weight,1.0112772,422.9101
1.0,0.5,75,features.14.weight,1.0084519,8247.282
1.0,0.5,75,features.16.weight,1.0426577,224.62709
1.0,0.5,75,classifier.weight,1.1689057,17.164583
1.0,0.5,200,features.0.weight,0.99866843,144.94351
1.0,0.5,200,features.2.weight,1.0027748,81.748535
1.0,0.5,200,features.4.weight,1.0027208,141.77661
1.0,0.5,200,features.6.weight,1.0010144,358.2474
1.0,0.5,200,features.8.weight,1.028313,364.5478
1.0,0.5,200,features.10.weight,1.003092,141.48839
1.0,0.5,200,features.12.weight,1.0124571,422.91043
1.0,0.5,200,features.14.weight,1.0153174,8247.282
1.0,0.5,200,features.16.weight,1.0520856,224.62903
1.0,0.5,200,classifier.weight,1.1587365,17.208755
1.0,0.5,10,features.0.weight,0.9975139,144.94221
1.0,0.5,10,features.2.weight,1.0027914,81.747765
1.0,0.5,10,features.4.weight,0.9991992,141.77544
1.0,0.5,10,features.6.weight,0.99175125,358.24716
1.0,0.5,10,features.8.weight,1.0210727,364.5475
1.0,0.5,10,features.10.weight,0.9916904,141.48712
1.0,0.5,10,features.12.weight,0.9999598,422.9097
1.0,0.5,10,features.14.weight,0.9981998,8247.282
1.0,0.5,10,features.16.weight,1.0166581,224.62427
1.0,0.5,10,classifier.weight,1.1120664,17.087978
1.0,0.5,3,features.0.weight,0.99713,144.94214
1.0,0.5,3,features.2.weight,1.0027233,81.74765
1.0,0.5,3,features.4.weight,0.99928397,141.77534
1.0,0.5,3,features.6.weight,0.9920265,358.24716
1.0,0.5,3,features.8.weight,1.0214523,364.5474
1.0,0.5,3,features.10.weight,0.9921124,141.48683
1.0,0.5,3,features.12.weight,1.0009431,422.90967
1.0,0.5,3,features.14.weight,1.0002637,8247.282
1.0,0.5,3,features.16.weight,1.0150969,224.62361
1.0,0.5,3,classifier.weight,1.1010233,17.075613
1.0,0.5,250,features.0.weight,1.0046403,144.94363
1.0,0.5,250,features.2.weight,1.0027554,81.74861
1.0,0.5,250,features.4.weight,1.0023103,141.77667
1.0,0.5,250,features.6.weight,1.0006199,358.24744
1.0,0.5,250,features.8.weight,1.0277126,364.54782
1.0,0.5,250,features.10.weight,1.002237,141.48859
1.0,0.5,250,features.12.weight,1.0112848,422.91046
1.0,0.5,250,features.14.weight,1.0139495,8247.282
1.0,0.5,250,features.16.weight,1.054724,224.62941
1.0,0.5,250,classifier.weight,1.1633686,17.218437
1.0,0.5,400,features.0.weight,1.004443,144.94365
1.0,0.5,400,features.2.weight,1.0026621,81.749146
1.0,0.5,400,features.4.weight,1.0015436,141.77681
1.0,0.5,400,features.6.weight,1.0058526,358.24747
1.0,0.5,400,features.8.weight,1.0263449,364.54788
1.0,0.5,400,features.10.weight,1.0064675,141.48877
1.0,0.5,400,features.12.weight,1.0149308,422.91055
1.0,0.5,400,features.14.weight,1.0171406,8247.282
1.0,0.5,400,features.16.weight,1.0599086,224.63014
1.0,0.5,400,classifier.weight,1.172819,17.240969
1.0,0.5,650,features.0.weight,1.0039549,145.1588
1.0,0.5,650,features.2.weight,1.0049009,81.7779
1.0,0.5,650,features.4.weight,1.0039876,141.88293
1.0,0.5,650,features.6.weight,1.0050601,357.98022
1.0,0.5,650,features.8.weight,1.0300952,364.47238
1.0,0.5,650,features.10.weight,1.0072656,141.38733
1.0,0.5,650,features.12.weight,1.0161686,423.69162
1.0,0.5,650,features.14.weight,1.0194942,8246.482
1.0,0.5,650,features.16.weight,1.0653248,224.32355
1.0,0.5,650,classifier.weight,1.179434,17.252893
1.4,1.5,30,features.0.weight,1.428824,94.921585
1.4,1.5,30,features.2.weight,1.4107082,83.14428
1.4,1.5,30,features.4.weight,1.4129953,116.08926
1.4,1.5,30,features.6.weight,1.420725,210.96689
1.4,1.5,30,features.8.weight,1.4259423,213.45374
1.4,1.5,30,features.10.weight,1.3838437,121.42183
1.4,1.5,30,features.12.weight,1.4145192,174.62158
1.4,1.5,30,features.14.weight,1.4122458,1479.1506
1.4,1.5,30,features.16.weight,1.4440355,132.34691
1.4,1.5,30,classifier.weight,1.5990188,15.093475
1.4,1.5,50,features.0.weight,1.4288981,94.92183
1.4,1.5,50,features.2.weight,1.4107718,83.14371
1.4,1.5,50,features.4.weight,1.4129663,116.08938
1.4,1.5,50,features.6.weight,1.4207785,210.96687
1.4,1.5,50,features.8.weight,1.4259266,213.45378
1.4,1.5,50,features.10.weight,1.3838512,121.42176
1.4,1.5,50,features.12.weight,1.4145178,174.62169
1.4,1.5,50,features.14.weight,1.4122154,1479.1506
1.4,1.5,50,features.16.weight,1.4439716,132.34715
1.4,1.5,50,classifier.weight,1.5980572,15.096792
1.4,1.5,1,features.0.weight,1.4286537,94.91859
1.4,1.5,1,features.2.weight,1.410595,83.14364
1.4,1.5,1,features.4.weight,1.4130303,116.08841
1.4,1.5,1,features.6.weight,1.4207182,210.96667
1.4,1.5,1,features.8.weight,1.4258665,213.45363
1.4,1.5,1,features.10.weight,1.3837305,121.42171
1.4,1.5,1,features.12.weight,1.414593,174.62129
1.4,1.5,1,features.14.weight,1.412244,1479.1506
1.4,1.5,1,features.16.weight,1.444034,132.34642
1.4,1.5,1,classifier.weight,1.5822971,15.084375
1.4,1.5,600,features.0.weight,1.4292251,94.92425
1.4,1.5,600,features.2.weight,1.410656,83.14565
1.4,1.5,600,features.4.weight,1.4129698,116.090485
1.4,1.5,600,features.6.weight,1.4208823,210.96666
1.4,1.5,600,features.8.weight,1.42583,213.45465
1.4,1.5,600,features.10.weight,1.3913968,121.42397
1.4,1.5,600,features.12.weight,1.422154,174.62381
1.4,1.5,600,features.14.weight,1.4115527,1479.151
1.4,1.5,600,features.16.weight,1.4512196,132.35168
1.4,1.5,600,classifier.weight,1.5814391,15.168174
1.4,1.5,6,features.0.weight,1.4287119,94.91902
1.4,1.5,6,features.2.weight,1.4106239,83.14375
1.4,1.5,6,features.4.weight,1.4130249,116.0886
1.4,1.5,6,features.6.weight,1.4207212,210.96667
1.4,1.5,6,features.8.weight,1.4258587,213.45367
1.4,1.5,6,features.10.weight,1.3837892,121.42155
1.4,1.5,6,features.12.weight,1.4145838,174.62138
1.4,1.5,6,features.14.weight,1.4122826,1479.1506
1.4,1.5,6,features.16.weight,1.444083,132.3465
1.4,1.5,6,classifier.weight,1.5821414,15.085196
1.4,1.5,8,features.0.weight,1.4287592,94.9189
1.4,1.5,8,features.2.weight,1.4106368,83.14383
1.4,1.5,8,features.4.weight,1.4130255,116.08863
1.4,1.5,8,features.6.weight,1.4207509,210.96652
1.4,1.5,8,features.8.weight,1.4258937,213.45363
1.4,1.5,8,features.10.weight,1.3837897,121.42148
1.4,1.5,8,features.12.weight,1.4145666,174.62141
1.4,1.5,8,features.14.weight,1.4122791,1479.1506
1.4,1.5,8,features.16.weight,1.4440657,132.34651
1.4,1.5,8,classifier.weight,1.5819532,15.085731
1.4,1.5,15,features.0.weight,1.4287541,94.91881
1.4,1.5,15,features.2.weight,1.4106127,83.14415
1.4,1.5,15,features.4.weight,1.4130368,116.088615
1.4,1.5,15,features.6.weight,1.4207884,210.96657
1.4,1.5,15,features.8.weight,1.4258995,213.45363
1.4,1.5,15,features.10.weight,1.3838029,121.42166
1.4,1.5,15,features.12.weight,1.4145116,174.62146
1.4,1.5,15,features.14.weight,1.4123029,1479.1506
1.4,1.5,15,features.16.weight,1.4440559,132.34659
1.4,1.5,15,classifier.weight,1.6001743,15.087147
1.4,1.5,20,features.0.weight,1.4287622,94.91889
1.4,1.5,20,features.2.weight,1.4106113,83.144165
1.4,1.5,20,features.4.weight,1.4130621,116.088844
1.4,1.5,20,features.6.weight,1.4208161,210.96657
1.4,1.5,20,features.8.weight,1.4259496,213.45364
1.4,1.5,20,features.10.weight,1.383814,121.42169
1.4,1.5,20,features.12.weight,1.4144993,174.62152
1.4,1.5,20,features.14.weight,1.4122943,1479.1506
1.4,1.5,20,features.16.weight,1.4440486,132.34662
1.4,1.5,20,classifier.weight,1.599389,15.088315
1.4,1.5,100,features.0.weight,1.4289664,94.92211
1.4,1.5,100,features.2.weight,1.4106976,83.14424
1.4,1.5,100,features.4.weight,1.4129187,116.089615
1.4,1.5,100,features.6.weight,1.4128928,210.96623
1.4,1.5,100,features.8.weight,1.4258679,213.454
1.4,1.5,100,features.10.weight,1.3837824,121.422226
1.4,1.5,100,features.12.weight,1.4225655,174.622
1.4,1.5,100,features.14.weight,1.4121344,1479.1509
1.4,1.5,100,features.16.weight,1.4437507,132.34813
1.4,1.5,100,classifier.weight,1.5951768,15.106252
1.4,1.5,2,features.0.weight,1.4286964,94.91874
1.4,1.5,2,features.2.weight,1.4106169,83.14356
1.4,1.5,2,features.4.weight,1.4130201,116.088524
1.4,1.5,2,features.6.weight,1.4207567,210.96666
1.4,1.5,2,features.8.weight,1.425843,213.4536
1.4,1.5,2,features.10.weight,1.3837659,121.42166
1.4,1.5,2,features.12.weight,1.4146037,174.62126
1.4,1.5,2,features.14.weight,1.4122834,1479.1506
1.4,1.5,2,features.16.weight,1.4440718,132.3464
1.4,1.5,2,classifier.weight,1.5822971,15.08468
1.4,1.5,4,features.0.weight,1.4286819,94.91888
1.4,1.5,4,features.2.weight,1.4106367,83.14367
1.4,1.5,4,features.4.weight,1.4130062,116.088615
1.4,1.5,4,features.6.weight,1.4207255,210.96669
1.4,1.5,4,features.8.weight,1.4258531,213.45363
1.4,1.5,4,features.10.weight,1.3837879,121.42159
1.4,1.5,4,features.12.weight,1.4146116,174.62126
1.4,1.5,4,features.14.weight,1.4122683,1479.1506
1.4,1.5,4,features.16.weight,1.4440917,132.34644
1.4,1.5,4,classifier.weight,1.5821414,15.085076
1.4,1.5,125,features.0.weight,1.428982,94.923065
1.4,1.5,125,features.2.weight,1.4107182,83.144226
1.4,1.5,125,features.4.weight,1.4129529,116.08964
1.4,1.5,125,features.6.weight,1.4208608,210.96628
1.4,1.5,125,features.8.weight,1.4258665,213.45404
1.4,1.5,125,features.10.weight,1.3837985,121.42252
1.4,1.5,125,features.12.weight,1.422556,174.62209
1.4,1.5,125,features.14.weight,1.4120715,1479.1509
1.4,1.5,125,features.16.weight,1.4436399,132.34843
1.4,1.5,125,classifier.weight,1.5943478,15.109467
1.4,1.5,0,features.0.weight,1.4285816,94.91839
1.4,1.5,0,features.2.weight,1.4105172,83.14325
1.4,1.5,0,features.4.weight,1.412981,116.088486
1.4,1.5,0,features.6.weight,1.4206958,210.96654
1.4,1.5,0,features.8.weight,1.4257922,213.45355
1.4,1.5,0,features.10.weight,1.3836676,121.42162
1.4,1.5,0,features.12.weight,1.4145494,174.62123
1.4,1.5,0,features.14.weight,1.4121543,1479.1506
1.4,1.5,0,features.16.weight,1.444016,132.34683
1.4,1.5,0,classifier.weight,1.5815814,15.086738
1.4,1.5,150,features.0.weight,1.429034,94.92398
1.4,1.5,150,features.2.weight,1.4107295,83.14415
1.4,1.5,150,features.4.weight,1.4129736,116.08975
1.4,1.5,150,features.6.weight,1.4208945,210.96631
1.4,1.5,150,features.8.weight,1.4258591,213.4541
1.4,1.5,150,features.10.weight,1.383771,121.422676
1.4,1.5,150,features.12.weight,1.4225038,174.62224
1.4,1.5,150,features.14.weight,1.4120256,1479.1509
1.4,1.5,150,features.16.weight,1.4435066,132.3488
1.4,1.5,150,classifier.weight,1.5930104,15.116424
1.4,1.5,550,features.0.weight,1.4292066,94.92416
1.4,1.5,550,features.2.weight,1.4106706,83.14558
1.4,1.5,550,features.4.weight,1.4129627,116.09043
1.4,1.5,550,features.6.weight,1.4208583,210.96664
1.4,1.5,550,features.8.weight,1.4258547,213.45456
1.4,1.5,550,features.10.weight,1.3836356,121.423935
1.4,1.5,550,features.12.weight,1.4221957,174.62357
1.4,1.5,550,features.14.weight,1.4115864,1479.151
1.4,1.5,550,features.16.weight,1.4512783,132.35147
1.4,1.5,550,classifier.weight,1.5828487,15.159765
1.4,1.5,500,features.0.weight,1.4291909,94.924095
1.4,1.5,500,features.2.weight,1.4106876,83.14542
1.4,1.5,500,features.4.weight,1.4129874,116.09032
1.4,1.5,500,features.6.weight,1.4208843,210.96658
1.4,1.5,500,features.8.weight,1.4258488,213.45454
1.4,1.5,500,features.10.weight,1.3836242,121.42389
1.4,1.5,500,features.12.weight,1.4222251,174.62349
1.4,1.5,500,features.14.weight,1.4116049,1479.151
1.4,1.5,500,features.16.weight,1.4513025,132.35127
1.4,1.5,500,classifier.weight,1.583253,15.1572895
1.4,1.5,40,features.0.weight,1.4288777,94.92174
1.4,1.5,40,features.2.weight,1.4107865,83.14362
1.4,1.5,40,features.4.weight,1.4129847,116.0893
1.4,1.5,40,features.6.weight,1.4207693,210.96692
1.4,1.5,40,features.8.weight,1.4259142,213.45381
1.4,1.5,40,features.10.weight,1.383844,121.42179
1.4,1.5,40,features.12.weight,1.4145368,174.62164
1.4,1.5,40,features.14.weight,1.4122273,1479.1506
1.4,1.5,40,features.16.weight,1.444007,132.34708
1.4,1.5,40,classifier.weight,1.5980572,15.095643
1.4,1.5,300,features.0.weight,1.4291358,94.92411
1.4,1.5,300,features.2.weight,1.4106953,83.144875
1.4,1.5,300,features.4.weight,1.4130036,116.09002
1.4,1.5,300,features.6.weight,1.420834,210.96664
1.4,1.5,300,features.8.weight,1.4258553,213.45436
1.4,1.5,300,features.10.weight,1.383698,121.42342
1.4,1.5,300,features.12.weight,1.4223908,174.62288
1.4,1.5,300,features.14.weight,1.4117962,1479.1509
1.4,1.5,300,features.16.weight,1.4431874,132.35023
1.4,1.5,300,classifier.weight,1.5881039,15.140503
1.4,1.5,75,features.0.weight,1.4288985,94.92191
1.4,1.5,75,features.2.weight,1.4107337,83.14386
1.4,1.5,75,features.4.weight,1.4129624,116.08934
1.4,1.5,75,features.6.weight,1.4128906,210.96617
1.4,1.5,75,features.8.weight,1.4258788,213.45387
1.4,1.5,75,features.10.weight,1.383819,121.42197
1.4,1.5,75,features.12.weight,1.4225844,174.62184
1.4,1.5,75,features.14.weight,1.4121524,1479.1509
1.4,1.5,75,features.16.weight,1.4438542,132.34766
1.4,1.5,75,classifier.weight,1.5964248,15.102923
1.4,1.5,200,features.0.weight,1.4290644,94.92428
1.4,1.5,200,features.2.weight,1.410704,83.14455
1.4,1.5,200,features.4.weight,1.4129893,116.08975
1.4,1.5,200,features.6.weight,1.4208709,210.96648
1.4,1.5,200,features.8.weight,1.4258156,213.45421
1.4,1.5,200,features.10.weight,1.3837515,121.42299
1.4,1.5,200,features.12.weight,1.4224527,174.62247
1.4,1.5,200,features.14.weight,1.411906,1479.1509
1.4,1.5,200,features.16.weight,1.4433645,132.34947
1.4,1.5,200,classifier.weight,1.5914805,15.12635
1.4,1.5,10,features.0.weight,1.4287506,94.918945
1.4,1.5,10,features.2.weight,1.4106644,83.1438
1.4,1.5,10,features.4.weight,1.4130417,116.08865
1.4,1.5,10,features.6.weight,1.420764,210.96652
1.4,1.5,10,features.8.weight,1.4258927,213.45363
1.4,1.5,10,features.10.weight,1.3837811,121.42155
1.4,1.5,10,features.12.weight,1.4145446,174.62144
1.4,1.5,10,features.14.weight,1.4122816,1479.1506
1.4,1.5,10,features.16.weight,1.4440672,132.34654
1.4,1.5,10,classifier.weight,1.5819532,15.085935
1.4,1.5,3,features.0.weight,1.4287052,94.918785
1.4,1.5,3,features.2.weight,1.410622,83.1435
1.4,1.5,3,features.4.weight,1.4130155,116.08856
1.4,1.5,3,features.6.weight,1.4207664,210.96666
1.4,1.5,3,features.8.weight,1.4258418,213.4536
1.4,1.5,3,features.10.weight,1.383779,121.421646
1.4,1.5,3,features.12.weight,1.4145937,174.62123
1.4,1.5,3,features.14.weight,1.4122937,1479.1506
1.4,1.5,3,features.16.weight,1.4440992,132.34639
1.4,1.5,3,classifier.weight,1.581973,15.085157
1.4,1.5,250,features.0.weight,1.4291339,94.92403
1.4,1.5,250,features.2.weight,1.4106891,83.14481
1.4,1.5,250,features.4.weight,1.4129882,116.08992
1.4,1.5,250,features.6.weight,1.4208446,210.96661
